Time,currentactivepower,plantactivepower,PriceInMWh,PriceInkWh
1.69709E+12,5.153427083,-19.5700625,78.31,0.07831
1.6971E+12,9.493216667,-20.9941125,82.95,0.08295
1.6971E+12,11.53432083,-20.63159167,83.73,0.08373
1.6971E+12,9.350622917,-18.81165417,87.82,0.08782
1.69711E+12,7.575429167,-19.05724167,89.04,0.08904
1.69711E+12,5.797391667,-20.1967875,102.6,0.1026
1.69712E+12,7.110558333,-19.69663125,126.5,0.1265
1.69712E+12,5.604245833,-18.68408958,132.84,0.13284
1.69712E+12,1.79278125,-16.56282292,148.39,0.14839
1.69713E+12,0.137308333,-12.89719375,137.68,0.13768
1.69713E+12,0,-11.93023958,130.9,0.1309
1.69713E+12,0,-11.16990625,124.94,0.12494
1.69714E+12,0,-10.43379167,111.08,0.11108
1.69714E+12,0,-10.22108333,104.29,0.10429
1.69714E+12,0,-9.653520833,108.38,0.10838
1.69715E+12,0,-10.11986458,120,0.12
1.69715E+12,0,-9.736947917,125.71,0.12571
1.69716E+12,0,-9.495364583,145,0.145
1.69716E+12,0,-9.584072917,169.9,0.1699
1.69716E+12,0,-10.1288125,220.99,0.22099
1.69717E+12,0,-9.515447917,151.27,0.15127
1.69717E+12,0,-10.17659375,129.36,0.12936
1.69717E+12,0,-11.41888542,123.5,0.1235
1.69718E+12,1.238014583,-14.50074375,109.84,0.10984
1.69718E+12,6.612952083,-16.20291042,123.99,0.12399
1.69718E+12,13.91213958,-16.81842083,115,0.115
1.69719E+12,20.73973958,-21.14798958,107.14,0.10714
1.69719E+12,23.60874167,-23.46681458,101.4,0.1014
1.69719E+12,24.24760417,-24.60828125,100.08,0.10008
1.6972E+12,21.79595833,-22.56528125,95.25,0.09525
1.6972E+12,16.84214167,-19.77365208,129.43,0.12943
1.69721E+12,10.33475417,-18.43691042,143.45,0.14345
1.69721E+12,4.348520833,-15.30517708,145.25,0.14525
1.69721E+12,0.367191667,-16.5444625,132.05,0.13205
1.69722E+12,0,-14.817375,99,0.099
1.69722E+12,0,-12.48794792,72.02,0.07202
1.69722E+12,0,-12.07894792,34.45,0.03445
1.69723E+12,0,-11.51234375,7.3,0.0073
1.69723E+12,0,-11.29278125,4.31,0.00431
1.69723E+12,0,-11.2213125,4.24,0.00424
1.69724E+12,0,-10.26340625,10,0.01
1.69724E+12,0,-11.62072917,46.48,0.04648
1.69725E+12,0,-10.5,74.23,0.07423
1.69725E+12,0,-10.75771875,76.3,0.0763
1.69725E+12,0,-12.47748958,15.94,0.01594
1.69726E+12,0,-9.094010417,5.05,0.00505
1.69726E+12,0,-9.977729167,0.2,0.0002
1.69726E+12,0.733375,-10.49827083,-0.81,-0.00081
1.69727E+12,1.369979167,-9.658916667,-0.09,-0.00009
1.69727E+12,3.571539583,-11.03566458,-1.87,-0.00187
1.69727E+12,3.712108333,-9.954410417,-1.49,-0.00149
1.69728E+12,3.609539583,-11.3811125,-1.72,-0.00172
1.69728E+12,8.219952083,-10.04912917,-2.21,-0.00221
1.69728E+12,14.99324167,-14.75046042,-2.08,-0.00208
1.69729E+12,17.62251875,-17.0242375,-0.96,-0.00096
1.69729E+12,10.25725625,-10.28738125,-0.02,-0.00002
1.6973E+12,3.039852083,-3.2843,9.09,0.00909
1.6973E+12,0.161616667,-6.70173125,20.6,0.0206
1.6973E+12,0,-9.161875,1.08,0.00108
1.69731E+12,0,-10.14690625,-0.05,-0.00005
1.69731E+12,0,-10.54858333,-0.94,-0.00094
1.69731E+12,0,-10.29654167,-1.09,-0.00109
1.69732E+12,0,-10.11959375,-1.39,-0.00139
1.69732E+12,0,-10.53994792,-0.08,-0.00008
1.69732E+12,0,-10.644,0.6,0.0006
1.69733E+12,0,-10.87570833,67.19,0.06719
1.69733E+12,0,-10.40969792,117.9,0.1179
1.69734E+12,0,-10.11596875,129.97,0.12997
1.69734E+12,0,-10.46246875,96.91,0.09691
1.69734E+12,0,-10.05046875,85.68,0.08568
1.69735E+12,0,-10.309875,74.59,0.07459
1.69735E+12,1.35955,-10.18733125,47.06,0.04706
1.69735E+12,6.223439583,-11.02911667,14.67,0.01467
1.69736E+12,14.55018542,-14.50306042,6.96,0.00696
1.69736E+12,20.07026667,-19.3339125,5.79,0.00579
1.69736E+12,23.96924167,-20.90437708,9.06,0.00906
1.69737E+12,19.08754375,-14.64343958,5.72,0.00572
1.69737E+12,21.58503958,-14.34469583,7.63,0.00763
1.69737E+12,13.42152917,-11.08927917,5.88,0.00588
1.69738E+12,8.421908333,-7.963522917,21.34,0.02134
1.69738E+12,3.095791667,-3.046197917,24.58,0.02458
1.69739E+12,0.302870833,-0.358683333,30.9,0.0309
1.69739E+12,0,-2.952125,5.07,0.00507
1.69739E+12,0,-9.0173125,0.04,0.00004
1.6974E+12,0,-10.61083333,-0.09,-0.00009
1.6974E+12,0,-10.63422917,-1,-0.001
1.6974E+12,0,-10.80230208,-1.76,-0.00176
1.69741E+12,0,-11.15641667,-0.23,-0.00023
1.69741E+12,0,-11.41940625,1.04,0.00104
1.69741E+12,0,-11.56904167,80.8,0.0808
1.69742E+12,0,-11.68057292,139.9,0.1399
1.69742E+12,0,-12.35905208,134.98,0.13498
1.69743E+12,0,-12.29642708,132.26,0.13226
1.69743E+12,0,-13.21054167,115.03,0.11503
1.69743E+12,0,-15.53535417,116.96,0.11696
1.69744E+12,1.55540625,-19.57464583,95.28,0.09528
1.69744E+12,7.84949375,-21.4214,103.62,0.10362
1.69744E+12,13.29881875,-19.33725625,97.03,0.09703
1.69745E+12,20.64488333,-21.68802917,98.37,0.09837
1.69745E+12,25.0692375,-24.93845625,96.63,0.09663
1.69745E+12,25.281275,-25.15101458,94.43,0.09443
1.69746E+12,22.78509583,-20.3471375,98.27,0.09827
1.69746E+12,16.96528958,-15.88409167,139.56,0.13956
1.69746E+12,10.08885208,-9.866529167,159.37,0.15937
1.69747E+12,4.054454167,-5.329183333,165.72,0.16572
1.69747E+12,0.39961875,-6.219795833,154.49,0.15449
1.69748E+12,0,-10.64679167,121.96,0.12196
1.69748E+12,0,-11.25951042,116.82,0.11682
1.69748E+12,0,-10.64319792,113.79,0.11379
1.69749E+12,0,-10.03541667,106.25,0.10625
1.69749E+12,0,-9.946854167,109.49,0.10949
1.69749E+12,0,-9.986322917,116.75,0.11675
1.6975E+12,0,-10.17714583,138.96,0.13896
1.6975E+12,0,-10.32515625,166.83,0.16683
1.6975E+12,0,-11.03505208,211.06,0.21106
1.69751E+12,0,-10.91101042,240,0.24
1.69751E+12,0,-10.80532292,159.94,0.15994
1.69752E+12,0,-11.67482292,145.01,0.14501
1.69752E+12,0,-13.49007292,135.2,0.1352
1.69752E+12,1.52898125,-18.30495,119.22,0.11922
1.69753E+12,6.18133125,-20.82039375,127.58,0.12758
1.69753E+12,8.986320833,-21.80112292,114.04,0.11404
1.69753E+12,10.526125,-21.40570833,108.38,0.10838
1.69754E+12,11.97188333,-18.96122708,105.5,0.1055
1.69754E+12,14.95333542,-19.59796042,110.57,0.11057
1.69754E+12,12.60399167,-17.47066875,121.96,0.12196
1.69755E+12,11.99037917,-18.51557708,150.25,0.15025
1.69755E+12,6.700777083,-18.42324583,165,0.165
1.69755E+12,2.641825,-17.15477292,191.08,0.19108
1.69756E+12,0.180941667,-14.42303542,159.4,0.1594
1.69756E+12,0,-13.45017708,134.98,0.13498
1.69757E+12,0,-13.403875,113.67,0.11367
1.69757E+12,0,-12.06759375,108.91,0.10891
1.69757E+12,0,-11.49715625,100.08,0.10008
1.69758E+12,0,-11.56917708,98.4,0.0984
1.69758E+12,0,-11.70816667,107.95,0.10795
1.69758E+12,0,-11.52323958,128.42,0.12842
1.69759E+12,0,-11.44429167,153.12,0.15312
1.69759E+12,0,-11.84708333,165.92,0.16592
1.69759E+12,0,-11.73580208,164.45,0.16445
1.6976E+12,0,-11.5649375,129.97,0.12997
1.6976E+12,0,-12.58039583,132.9,0.1329
1.69761E+12,0,-14.90189583,126.03,0.12603
1.69761E+12,1.022145833,-20.05365625,104.42,0.10442
1.69761E+12,4.418254167,-22.51516042,89.58,0.08958
1.69762E+12,10.79959583,-19.71795,89.06,0.08906
1.69762E+12,19.38837708,-20.78131458,88.36,0.08836
1.69762E+12,8.20913125,-18.02855833,89.48,0.08948
1.69763E+12,8.301877083,-20.4627,91.99,0.09199
1.69763E+12,9.155422917,-20.26743333,97.56,0.09756
1.69763E+12,2.399766667,-20.72519375,134,0.134
1.69764E+12,3.837197917,-20.3459375,166.91,0.16691
1.69764E+12,0.59126875,-17.4382375,159.14,0.15914
1.69764E+12,0,-13.88905208,123.41,0.12341
1.69765E+12,0,-12.1841875,90.02,0.09002
1.69765E+12,0,-12.62690625,76.92,0.07692
1.69766E+12,0,-11.5615625,70.09,0.07009
1.69766E+12,0,-10.46046875,64,0.064
1.69766E+12,0,-10.46871875,71.59,0.07159
1.69767E+12,0,-10.52305208,90.07,0.09007
1.69767E+12,0,-10.76120833,115.16,0.11516
1.69767E+12,0,-10.64221875,131.08,0.13108
1.69768E+12,0,-10.65415625,110.54,0.11054
1.69768E+12,0,-10.61745833,106.9,0.1069
1.69768E+12,0,-10.49951042,96.81,0.09681
1.69769E+12,0,-11.61451042,86.29,0.08629
1.69769E+12,0,-12.98729167,76.23,0.07623
1.6977E+12,1.235502083,-17.33835625,47.48,0.04748
1.6977E+12,3.719691667,-20.80135833,25.89,0.02589
1.6977E+12,10.12882292,-19.90729167,15.45,0.01545
1.69771E+12,14.43044583,-20.17270625,10.1,0.0101
1.69771E+12,5.49273125,-18.11047083,8.15,0.00815
1.69771E+12,2.510495833,-21.59076667,17.01,0.01701
1.69772E+12,6.340475,-23.19607917,42.88,0.04288
1.69772E+12,3.842497917,-22.25895625,88.07,0.08807
1.69772E+12,3.468872917,-20.17133125,107.78,0.10778
1.69773E+12,1.1157375,-16.96208125,124.11,0.12411
1.69773E+12,0.000377083,-13.6810125,127,0.127
1.69773E+12,0,-12.12146875,122.75,0.12275
1.69774E+12,0,-13.00211458,124.64,0.12464
1.69774E+12,0,-11.235,124.85,0.12485
1.69775E+12,0,-10.12896875,120.11,0.12011
1.69775E+12,0,-10.39211458,119.58,0.11958
1.69775E+12,0,-9.989572917,123.62,0.12362
1.69776E+12,0,-11.02551042,133.04,0.13304
1.69776E+12,0,-10.78111458,137.7,0.1377
1.69776E+12,0,-9.949864583,138.87,0.13887
1.69777E+12,0,-10.64307292,138.07,0.13807
1.69777E+12,0,-10.35571875,116.79,0.11679
1.69777E+12,0,-10.53688542,94.75,0.09475
1.69778E+12,0,-12.5504375,97,0.097
1.69778E+12,0.475429167,-15.27434583,83.6,0.0836
1.69779E+12,2.019829167,-17.55463125,77.59,0.07759
1.69779E+12,3.186914583,-17.83782083,63.69,0.06369
1.69779E+12,7.571047917,-17.97115208,51.2,0.0512
1.6978E+12,10.91764583,-18.11872917,35.27,0.03527
1.6978E+12,21.22960417,-21.33657292,23.05,0.02305
1.6978E+12,16.49172917,-16.05386458,41.75,0.04175
1.69781E+12,4.543091667,-12.97164375,76.69,0.07669
1.69781E+12,0.932339583,-14.85940208,108.12,0.10812
1.69781E+12,0.947910417,-13.99409792,119.44,0.11944
1.69782E+12,0.251079167,-12.87793333,124.76,0.12476
1.69782E+12,0,-11.97409375,115.22,0.11522
1.69782E+12,0,-10.74090625,109.16,0.10916
1.69783E+12,0,-10.78713542,100.75,0.10075
1.69783E+12,0,-9.680583333,93.76,0.09376
1.69784E+12,0,-9.744,92.81,0.09281
1.69784E+12,0,-9.5630625,95.31,0.09531
1.69784E+12,0,-8.70534375,99.03,0.09903
1.69785E+12,0,-10.0684375,108.5,0.1085
1.69785E+12,0,-9.056166667,117.54,0.11754
1.69785E+12,0,-9.07815625,120.29,0.12029
1.69786E+12,0,-9.126552083,101.94,0.10194
1.69786E+12,0,-9.037833333,82.86,0.08286
1.69786E+12,0,-9.134072917,78.51,0.07851
1.69787E+12,1.237614583,-9.798177083,56.44,0.05644
1.69787E+12,4.89120625,-10.80022708,53.1,0.0531
1.69788E+12,11.02147292,-12.75638958,37.27,0.03727
1.69788E+12,19.19408542,-19.284325,39.74,0.03974
1.69788E+12,15.94689375,-15.17583125,33.95,0.03395
1.69789E+12,21.04666875,-18.9403875,37.15,0.03715
1.69789E+12,21.02227292,-16.67974167,35.14,0.03514
1.69789E+12,12.34227708,-10.64965208,43.7,0.0437
1.6979E+12,8.345745833,-8.255297917,66.67,0.06667
1.6979E+12,2.7683875,-2.80316875,74.95,0.07495
1.6979E+12,0.208520833,-0.381333333,58.71,0.05871
1.69791E+12,0,-1.241895833,44.83,0.04483
1.69791E+12,0,-8.472291667,31.1,0.0311
1.69791E+12,0,-9.801427083,20.8,0.0208
1.69792E+12,0,-9.966854167,10,0.01
1.69792E+12,0,-10.13339583,13.21,0.01321
1.69793E+12,0,-9.745302083,28.03,0.02803
1.69793E+12,0,-9.492541667,84.35,0.08435
1.69793E+12,0,-10.02026042,114.77,0.11477
1.69794E+12,0,-9.476677083,128.4,0.1284
1.69794E+12,0,-10.29790625,114.72,0.11472
1.69794E+12,0,-10.20364583,90.21,0.09021
1.69795E+12,0,-9.562833333,53.39,0.05339
1.69795E+12,0,-9.729979167,49.33,0.04933
1.69795E+12,2.242479167,-10.38854167,40.15,0.04015
1.69796E+12,3.49428125,-9.779239583,39.37,0.03937
1.69796E+12,12.62626458,-12.534025,30.36,0.03036
1.69797E+12,17.44799375,-17.3033375,18.61,0.01861
1.69797E+12,21.26162083,-20.01889167,15.63,0.01563
1.69797E+12,20.657875,-15.58501042,18.35,0.01835
1.69798E+12,10.28271667,-8.774310417,34.32,0.03432
1.69798E+12,9.184947917,-7.972635417,30.26,0.03026
1.69798E+12,5.398575,-5.247345833,58.2,0.0582
1.69799E+12,2.148095833,-2.02779375,54.5,0.0545
1.69799E+12,0.070154167,0.101585417,62.83,0.06283
1.69799E+12,0,-5.71859375,51.58,0.05158
1.698E+12,0,-9.851927083,48.59,0.04859
1.698E+12,0,-9.824,44.99,0.04499
1.698E+12,0,-10.04109375,29.19,0.02919
1.69801E+12,0,-9.577322917,31.86,0.03186
1.69801E+12,0,-9.788802083,51.29,0.05129
1.69802E+12,0,-9.801791667,77.32,0.07732
1.69802E+12,0,-9.810822917,125.83,0.12583
1.69802E+12,0,-9.775916667,135.29,0.13529
1.69803E+12,0,-10.25616667,139.02,0.13902
1.69803E+12,0,-9.760520833,126.05,0.12605
1.69803E+12,0,-10.920625,112.47,0.11247
1.69804E+12,0,-12.74439583,102.18,0.10218
1.69804E+12,1.589016667,-17.73217292,96.66,0.09666
1.69804E+12,4.4423125,-20.55125,99.46,0.09946
1.69805E+12,6.575660417,-19.34063958,100.06,0.10006
1.69805E+12,7.654964583,-18.26162083,101.28,0.10128
1.69806E+12,6.7952375,-17.65934167,100.11,0.10011
1.69806E+12,7.769375,-19.22001042,98.73,0.09873
1.69806E+12,4.71209375,-21.93907292,105.41,0.10541
1.69807E+12,2.949975,-21.8630375,142.9,0.1429
1.69807E+12,4.867402083,-21.2284125,177.5,0.1775
1.69807E+12,1.15605,-18.75776875,198.39,0.19839
1.69808E+12,0,-13.91088542,151.65,0.15165
1.69808E+12,0,-12.03669792,128.07,0.12807
1.69808E+12,0,-11.94676042,109.03,0.10903
1.69809E+12,0,-10.8833125,102.26,0.10226
1.69809E+12,0,-10.2548125,103.22,0.10322
1.69809E+12,0,-10.06879167,107,0.107
1.6981E+12,0,-10.35445833,128.72,0.12872
1.6981E+12,0,-10.54139583,138.67,0.13867
1.69811E+12,0,-10.61372917,154.97,0.15497
1.69811E+12,0,-10.64883333,165.19,0.16519
1.69811E+12,0,-10.500375,155.9,0.1559
1.69812E+12,0,-10.62380208,127.33,0.12733
1.69812E+12,0,-11.1771875,104.02,0.10402
1.69812E+12,0,-13.46961458,107.95,0.10795
1.69813E+12,0,-17.90441667,92.76,0.09276
1.69813E+12,0.213289583,-22.76772708,101.33,0.10133
1.69813E+12,0.794214583,-21.05282917,97.21,0.09721
1.69814E+12,1.773583333,-20.24654167,94.54,0.09454
1.69814E+12,2.224935417,-18.18432083,89.46,0.08946
1.69815E+12,2.316010417,-18.76213542,90.27,0.09027
1.69815E+12,4.236504167,-18.91853542,94.8,0.0948
1.69815E+12,4.872558333,-20.3279125,101.65,0.10165
1.69816E+12,6.575914583,-16.79058125,120.12,0.12012
1.69816E+12,0.800397917,-15.73975208,130.72,0.13072
1.69816E+12,0.0788875,-13.8610125,136.35,0.13635
1.69817E+12,0,-12.144,128.37,0.12837
1.69817E+12,0,-11.840875,125,0.125
1.69817E+12,0,-10.71741667,118.99,0.11899
1.69818E+12,0,-10.193,112.54,0.11254
1.69818E+12,0,-10.45788542,115.4,0.1154
1.69818E+12,0,-10.40213542,132.17,0.13217
1.69819E+12,0,-10.81991667,129.16,0.12916
1.69819E+12,0,-10.30798958,140,0.14
1.6982E+12,0,-10.45458333,149.87,0.14987
1.6982E+12,0,-10.687,154.07,0.15407
1.6982E+12,0,-10.90885417,133.45,0.13345
1.69821E+12,0,-11.77909375,119.31,0.11931
1.69821E+12,0,-13.64788542,114.1,0.1141
1.69821E+12,1.19658125,-18.44982083,102.78,0.10278
1.69822E+12,4.304266667,-20.25036042,99.07,0.09907
1.69822E+12,5.925429167,-20.43422083,94.56,0.09456
1.69822E+12,5.421483333,-19.4847125,89.43,0.08943
1.69823E+12,5.218920833,-18.33466042,86.06,0.08606
1.69823E+12,6.485608333,-19.6769,90.54,0.09054
1.69824E+12,3.012770833,-22.81003125,96.99,0.09699
1.69824E+12,5.350297917,-23.07714167,125.5,0.1255
1.69824E+12,2.557441667,-19.83028542,150.16,0.15016
1.69825E+12,0.6702875,-15.7610375,152.87,0.15287
1.69825E+12,0.0409375,-13.88508333,140.49,0.14049
1.69825E+12,0,-12.65923958,130.02,0.13002
1.69826E+12,0,-10.92610417,124.99,0.12499
1.69826E+12,0,-9.988125,117.38,0.11738
1.69826E+12,0,-9.4233125,115.62,0.11562
1.69827E+12,0,-9.167604167,124.47,0.12447
1.69827E+12,0,-8.071742316,138.13,0.13813
1.69828E+12,0,-16.67967435,147.51,0.14751
1.69828E+12,0,-8.838083333,153.73,0.15373
1.69829E+12,0,-9.042895833,154.62,0.15462
1.69829E+12,0,-8.805916667,157.71,0.15771
1.69829E+12,0,-9.524041667,137.08,0.13708
1.6983E+12,0,-13.33280208,123.55,0.12355
1.6983E+12,0.59821875,-17.65089583,120.06,0.12006
1.6983E+12,1.928079167,-19.94755833,112.8,0.1128
1.69831E+12,2.51773125,-22.06030417,89.48,0.08948
1.69831E+12,1.060383333,-21.66624792,89.91,0.08991
1.69831E+12,3.594727083,-19.61659167,87.49,0.08749
1.69832E+12,8.32296875,-21.44353125,87.04,0.08704
1.69832E+12,10.39791458,-22.31388333,89.92,0.08992
1.69833E+12,7.61839375,-24.0733625,100,0.1
1.69833E+12,4.877127083,-20.95131458,117.08,0.11708
1.69833E+12,1.284235417,-17.4976625,133.66,0.13366
1.69834E+12,0,-14.481375,143.85,0.14385
1.69834E+12,0,-14.00891667,149,0.149
1.69834E+12,0,-13.34679167,146.37,0.14637
1.69835E+12,0,-12.71677083,140,0.14
1.69835E+12,0,-11.622,131.11,0.13111
1.69835E+12,0,-12.32376042,120.09,0.12009
1.69836E+12,0,-11.97314583,119.6,0.1196
1.69836E+12,0,-12.04344792,120.01,0.12001
1.69836E+12,0,-11.64807292,131.14,0.13114
1.69837E+12,0,-11.93711458,142.91,0.14291
1.69837E+12,0,-12.623375,150.95,0.15095
1.69838E+12,0,-11.88040625,150.99,0.15099
1.69838E+12,0,-12.76828125,130.72,0.13072
1.69838E+12,0,-14.35142708,119.06,0.11906
1.69839E+12,0.509547917,-15.86356875,117.06,0.11706
1.69839E+12,3.416970833,-17.07016875,104.85,0.10485
1.69839E+12,4.3349625,-18.07335833,104.56,0.10456
1.6984E+12,7.100579167,-19.08499583,97.33,0.09733
1.6984E+12,10.83071042,-15.81221042,95.11,0.09511
1.6984E+12,7.149816667,-16.24637917,95,0.095
1.69841E+12,10.17719792,-18.25991667,99.15,0.09915
1.69841E+12,2.18540625,-17.84165625,104.58,0.10458
1.69842E+12,1.941804167,-16.0698875,122.61,0.12261
1.69842E+12,0.7501625,-13.56883958,143.28,0.14328
1.69842E+12,0,-12.23279167,154.55,0.15455
1.69843E+12,0,-11.70528125,152.7,0.1527
1.69843E+12,0,-11.45147917,145.19,0.14519
1.69843E+12,0,-10.73976042,138.29,0.13829
1.69844E+12,0,-9.97065625,122.39,0.12239
1.69844E+12,0,-9.89653125,109.8,0.1098
1.69844E+12,0,-9.80359375,101.57,0.10157
1.69845E+12,0,-9.824635417,107.68,0.10768
1.69845E+12,0,-9.879427083,126.41,0.12641
1.69845E+12,0,-9.819416667,128.36,0.12836
1.69846E+12,0,-9.81334375,139.82,0.13982
1.69846E+12,0,-9.891989583,140.54,0.14054
1.69847E+12,0,-9.635072917,120.89,0.12089
1.69847E+12,0,-9.7216875,100.05,0.10005
1.69847E+12,0.11355,-9.586789583,96.84,0.09684
1.69848E+12,2.498441667,-9.747691667,93.7,0.0937
1.69848E+12,8.274004167,-10.86131667,84.6,0.0846
1.69848E+12,10.95894792,-10.84152083,68.61,0.06861
1.69849E+12,12.04258333,-11.83772917,64.59,0.06459
1.69849E+12,5.767345833,-6.120741667,55,0.055
1.69849E+12,3.483133333,-9.0823625,60.51,0.06051
1.6985E+12,2.492279167,-10.24577917,69.01,0.06901
1.6985E+12,1.316035417,-10.21936875,66.47,0.06647
1.69851E+12,0.096920833,-9.84365,79.9,0.0799
1.69851E+12,0,-9.618979167,90.69,0.09069
1.69851E+12,0,-9.469854167,89.5,0.0895
1.69852E+12,0,-9.70171875,87.01,0.08701
1.69852E+12,0,-9.221760417,69.79,0.06979
1.69852E+12,0,-9.162302083,69.86,0.06986
1.69853E+12,0,-9.5806875,67.9,0.0679
1.69853E+12,0,-9.390885417,73.91,0.07391
1.69853E+12,0,-9.775583333,87,0.087
1.69854E+12,0,-9.18053125,112.02,0.11202
1.69854E+12,0,-9.1501875,139.8,0.1398
1.69854E+12,0,-9.099833333,148.96,0.14896
1.69855E+12,0,-9.160947917,118.83,0.11883
1.69855E+12,0,-9.14915625,90.35,0.09035
1.69856E+12,0,-9.78675,83.51,0.08351
1.69856E+12,0,-9.282041667,75.48,0.07548
1.69856E+12,0.464254167,-9.445972917,47.48,0.04748
1.69857E+12,3.772045833,-9.595525,14.05,0.01405
1.69857E+12,4.55256875,-9.768058333,0.96,0.00096
1.69857E+12,7.114429167,-10.44639792,0.01,0.00001
1.69858E+12,9.992375,-10.47391667,0.02,0.00002
1.69858E+12,6.877970833,-9.234397917,-0.24,-0.00024
1.69858E+12,5.836866667,-9.5477,-0.28,-0.00028
1.69859E+12,4.061260417,-8.804864583,-0.39,-0.00039
1.69859E+12,0.437025,-8.918004167,-0.36,-0.00036
1.6986E+12,0,-9.65759375,-0.07,-0.00007
1.6986E+12,0,-9.638666667,0.01,0.00001
1.6986E+12,0,-9.341614583,0,0
1.69861E+12,0,-9.197427083,-0.21,-0.00021
1.69861E+12,0,-9.878072917,-0.08,-0.00008
1.69861E+12,0,-9.184947917,-0.03,-0.00003
1.69862E+12,0,-9.8835625,0.61,0.00061
1.69862E+12,0,-9.27915625,10.03,0.01003
1.69862E+12,0,-9.721072917,40.03,0.04003
1.69863E+12,0,-9.054354167,76.92,0.07692
1.69863E+12,0,-8.989885417,83.9,0.0839
1.69863E+12,0,-9.13915625,76.98,0.07698
1.69864E+12,0,-9.854552083,67.37,0.06737
1.69864E+12,0,-9.870895833,62.16,0.06216
1.69865E+12,0.307402083,-12.55374583,54.02,0.05402
1.69865E+12,3.386891667,-16.91401667,51.94,0.05194
1.69865E+12,8.233635417,-21.75303125,38.41,0.03841
1.69866E+12,12.353425,-19.02789375,8,0.008
1.69866E+12,10.20078333,-19.57658542,8.17,0.00817
1.69866E+12,7.091966667,-19.72528958,8.36,0.00836
1.69867E+12,6.618316667,-22.079525,10.02,0.01002
1.69867E+12,3.486729167,-20.5211875,14.78,0.01478
1.69867E+12,2.580116667,-22.35725208,25.16,0.02516
1.69868E+12,0.211570833,-20.90577917,80.29,0.08029
1.69868E+12,0,-19.75623958,105.91,0.10591
1.69869E+12,0,-16.269375,111,0.111
1.69869E+12,0,-13.63920833,103,0.103
1.69869E+12,0,-13.94104167,90,0.09
1.6987E+12,0,-11.74440625,96.17,0.09617
1.6987E+12,0,-11.37069792,102.54,0.10254
1.6987E+12,0,-11.47098958,114.62,0.11462
1.69871E+12,0,-11.16172917,123.98,0.12398
1.69871E+12,0,-11.31948958,139.45,0.13945
1.69871E+12,0,-11.19961458,144.93,0.14493
1.69872E+12,0,-11.04555208,165.84,0.16584
1.69872E+12,0,-10.90692708,171,0.171
1.69872E+12,0,-11.10851042,151.1,0.1511
1.69873E+12,0,-12.205375,129.02,0.12902
1.69873E+12,0.243766667,-14.5671,117.27,0.11727
1.69874E+12,3.683310417,-18.113175,113.26,0.11326
1.69874E+12,10.96181042,-20.77682083,95.4,0.0954
1.69874E+12,14.41700833,-22.10310208,86.05,0.08605
1.69875E+12,9.295335417,-21.14646042,79.2,0.0792
1.69875E+12,7.421877083,-19.70497083,71.96,0.07196
1.69875E+12,7.843210417,-20.97989792,64.8,0.0648
1.69876E+12,6.118683333,-21.12552708,61.97,0.06197
1.69876E+12,1.25658125,-21.26125833,69.77,0.06977
1.69876E+12,0.359629167,-18.26249375,88.48,0.08848
1.69877E+12,0,-16.617625,107.39,0.10739
1.69877E+12,0,-14.71504167,108.02,0.10802
1.69878E+12,0,-12.818625,100.5,0.1005
1.69878E+12,0,-12.91059375,93,0.093
1.69878E+12,0,-11.61540625,101.95,0.10195
1.69879E+12,0,-10.707,101.49,0.10149
1.69879E+12,0,-10.52644792,97.77,0.09777
