Time,Grid Demand [W],PV Gen [W],Day-ahead Price [EUR/MWh]
1658728800000,-8413.333333333334,14609.941666666668,412.34
1658732400000,-1582.3221757322176,25663.28451882845,350.64
1658736000000,306.625,34322.775,295.58
1658739600000,1077.4583333333333,39855.17083333333,265.25
1658743200000,1589.1041666666667,33585.8875,235.09
1658746800000,85.9375,30845.479166666668,231.32
1658750400000,228.72916666666663,26453.6625,222.45
1658754000000,-3563.7916666666665,18757.358333333334,203.61
1658757600000,-4695.6875,25107.45,259.43
1658761200000,-6311.625,20516.83333333333,266.29
1658764800000,-8155.729166666667,17645.654166666667,333.55
1658768400000,-17075.645833333332,4585.966666666666,379.2
1658772000000,-19266.041666666668,914.4958333333332,383.81
1658775600000,-19457.479166666668,2.9,386.86
1658779200000,-18214.25,0.0,391.69
1658782800000,-18224.541666666668,0.0,330.98
1658786400000,-17657.669491525423,0.0,330.38
1658790000000,-15489.520833333334,0.0,316.03
1658793600000,-15881.333333333334,0.0,276.85
1658797200000,-16040.604166666666,0.0,292.79
1658800800000,-15283.729166666666,0.0,300.31
1658804400000,-15624.3125,0.0,346.94
1658808000000,-15990.666666666666,591.3083333333333,408.23
1658811600000,-13536.916666666666,6133.679166666667,454.37
1658815200000,-12924.666666666666,8572.733333333334,391.64
1658818800000,-4873.875,21665.641666666663,293.5
1658822400000,-307.7291666666667,26820.7875,235.59
1658826000000,2811.276150627615,33732.92468619247,262.81
1658829600000,3514.395833333333,32190.441666666666,200.01
1658833200000,3245.875,32534.041666666668,188.58
1658836800000,742.75,30432.75,183.1
1658840400000,2271.6875,39221.958333333336,179.58
1658844000000,2234.958333333333,40238.65416666667,190.16
1658847600000,855.9583333333334,23645.7875,264.3
1658851200000,-60.145833333333336,15895.8375,350.01
1658854800000,-2087.520833333333,7233.729166666667,432.55
1658858400000,-13946.020833333334,1528.4541666666669,438.97
1658862000000,-17647.875,3.15,447.5
1658865600000,-16957.6875,0.0,437.28
1658869200000,-16559.4375,0.0,376.27
1658872800000,-16381.479166666666,0.0,405.0
1658876400000,-16507.4375,0.0,351.19
1658880000000,-16136.020833333334,0.0,347.08
1658883600000,-16268.0,0.0,349.99
1658887200000,-15401.708333333334,0.0,348.33
1658890800000,-17380.125,0.0,377.14
1658894400000,-16723.208333333332,582.1041666666666,460.0
1658898000000,-12396.208333333334,6596.454166666666,499.94
1658901600000,-4406.4375,16906.483333333334,492.41
1658905200000,-8696.610878661088,15732.958158995816,434.99
1658908800000,581.1458333333334,26784.345833333333,425.61
1658912400000,4137.44769874477,40675.25104602511,418.4
1658916000000,4087.1041666666665,41676.34166666667,389.92
1658919600000,8121.0625,42966.3625,348.89
1658923200000,5994.458333333333,33612.6625,337.95
1658926800000,4747.0,30647.825,353.31
1658930400000,3137.6041666666665,29565.55833333333,371.24
1658934000000,1497.1666666666667,27523.75833333333,429.65
1658937600000,-230.10416666666663,17634.25,500.91
1658941200000,-947.9583333333334,8766.866666666667,532.67
1658944800000,-12583.0625,1715.1083333333331,549.87
1658948400000,-13810.041666666666,3.55,529.36
1658952000000,-16769.625,0.0,504.98
1658955600000,-16125.041666666666,0.0,428.97
1658959200000,-16190.354166666666,0.0,437.79
1658962800000,-14748.895833333334,0.0,400.91
1658966400000,-14358.8125,0.0,399.97
1658970000000,-15225.6875,0.0,399.71
1658973600000,-14952.9375,0.0,399.97
1658977200000,-14793.0,0.0,400.04
1658980800000,-15157.395833333334,1879.7041666666669,493.93
1658984400000,-10727.916666666666,6407.0375,559.28
1658988000000,-5663.9375,13919.1375,539.56
1658991600000,-141.77083333333334,25854.4625,501.42
1658995200000,834.4375,33105.583333333336,451.16
1658998800000,1230.2916666666667,36136.175,418.45
1659002400000,4481.75,39633.18333333333,426.07
1659006000000,3173.5625,33403.36666666667,409.58
1659009600000,2809.5625,31473.845833333333,425.1
1659013200000,676.3125,27615.5875,433.66
1659016800000,684.3125,23938.829166666663,454.39
1659020400000,-1215.375,14413.954166666666,513.93
1659024000000,-5457.645833333333,10985.4625,563.85
1659027600000,-11680.0,7815.195833333333,598.94
1659031200000,-15995.958333333334,3214.55,586.99
1659034800000,-20165.27083333333,100.86666666666666,557.43
1659038400000,-18752.3125,0.0,534.23
1659042000000,-17520.395833333332,0.0,451.72
1659045600000,-16819.5,0.0,400.02
1659049200000,-16549.8125,0.0,384.1
1659052800000,-16668.583333333332,0.0,373.81
1659056400000,-16555.770833333332,0.0,388.51
1659060000000,-16820.625,0.0,374.83
1659063600000,-17040.5625,0.0,402.61
1659067200000,-17723.083333333332,1045.7125,463.16
1659070800000,-13367.895833333334,4742.345833333334,508.14
1659074400000,-6038.25,13640.975,517.17
1659078000000,-4274.708333333333,21882.241666666665,503.93
1659081600000,-440.6041666666667,29397.0875,463.44
1659085200000,857.75,35713.004166666666,448.93
1659088800000,2752.4375,38658.14166666667,394.44
1659092400000,2426.6041666666665,36376.7,366.45
1659096000000,-922.4791666666666,18798.70833333333,365.04
1659099600000,-158.9375,25475.24583333333,404.98
1659103200000,-153.8125,22714.220833333333,407.08
1659106800000,37.708333333333336,21454.420833333334,461.52
1659110400000,-3540.8125,15238.8625,489.87
1659114000000,-9433.208333333334,10237.158333333333,512.51
1659117600000,-19457.08333333333,1991.5208333333333,504.33
1659121200000,-18960.854166666668,0.0,484.94
1659124800000,-19287.4375,0.0,482.05
1659128400000,-16032.520833333334,0.0,425.74
1659132000000,-15839.458333333334,0.0,425.0
1659135600000,-15543.3125,0.0,404.3
1659139200000,-15422.125,0.0,405.0
1659142800000,-14590.1875,0.0,395.85
1659146400000,-15953.791666666666,0.0,377.06
1659150000000,-14344.520833333334,0.0,383.98
1659153600000,-14185.25,1263.2083333333333,406.78
1659157200000,-8372.916666666666,5726.2625,423.02
1659160800000,-2158.4791666666665,13676.1,412.72
1659164400000,233.85416666666663,24644.841666666667,388.65
1659168000000,3517.6041666666665,33569.6125,335.48
1659171600000,7603.0,31669.9625,308.54
1659175200000,17774.125,40320.145833333336,268.46
1659178800000,20635.52083333333,42308.24166666667,236.78
1659182400000,12823.166666666666,28921.57083333333,247.78
1659186000000,11061.395833333334,29636.345833333333,291.73
1659189600000,13634.708333333334,33484.979166666664,316.43
1659193200000,4658.270833333333,22573.2125,388.44
1659196800000,398.6875,16876.958333333332,425.86
1659200400000,-1084.5208333333333,4870.525,454.15
1659204000000,-3456.3125,1887.6375,467.71
1659207600000,-11095.333333333334,0.025,466.69
1659211200000,-15128.0,0.0,466.24
1659214800000,-13516.770833333334,0.0,441.93
1659218400000,-14000.645833333334,0.0,382.79
1659222000000,-13621.270833333334,0.0,339.88
1659225600000,-13012.916666666666,0.0,300.1
1659229200000,-12859.708333333334,0.0,293.05
1659232800000,-13464.916666666666,0.0,271.3
1659236400000,-13294.5,0.0,272.41
1659240000000,-12637.0,932.8166666666668,261.03
1659243600000,-10514.6875,3859.8875,264.8
1659247200000,-6138.375,7929.095833333334,300.01
1659250800000,937.3333333333334,21571.329166666663,286.37
1659254400000,2824.083333333333,28444.783333333333,261.1
1659258000000,2114.020833333333,26253.954166666663,255.76
1659261600000,6449.479166666667,33628.525,263.08
1659265200000,18692.979166666668,44268.80833333333,219.08
1659268800000,17805.854166666668,38504.645833333336,208.74
1659272400000,7810.708333333333,23289.83333333333,226.08
1659276000000,6087.791666666667,24597.3,252.07
1659279600000,3820.3125,23142.045833333334,316.01
1659283200000,151.27083333333334,16464.095833333333,394.79
1659286800000,-720.7291666666666,7976.070833333333,449.55
1659290400000,-6167.166666666667,1681.4916666666666,452.95
1659294000000,-12465.9375,0.3041666666666666,464.52
1659297600000,-17310.229166666668,0.0,465.67
1659301200000,-17169.479166666668,0.0,425.89
1659304800000,-16802.0625,0.0,385.06
1659308400000,-14870.6875,0.0,344.06
1659312000000,-14430.75,0.0,338.81
1659315600000,-14043.270833333334,0.0,320.86
1659319200000,-13678.729166666666,0.0,329.72
1659322800000,-14187.020833333334,0.0,380.0
1659326400000,-15979.229166666666,897.4458333333333,429.66
1659330000000,-14376.6875,5411.754166666667,467.91
1659333600000,-9366.354166666666,13691.908333333333,474.9
1659337200000,-5497.928870292887,21104.68619246862,459.05
1659340800000,-6684.416666666667,20094.0625,447.89
1659344400000,-1162.949790794979,34257.99163179917,428.22
1659348000000,1147.3333333333333,27820.795833333334,392.1
1659351600000,-3019.7291666666665,19148.55833333333,388.2
1659355200000,1289.6666666666667,33935.833333333336,377.4
1659358800000,1088.5833333333333,32012.1125,385.09
1659362400000,-43.145833333333336,23454.3625,398.9
1659366000000,-11220.541666666666,11650.191666666668,437.25
1659369600000,-13599.270833333334,9931.416666666666,461.06
1659373200000,-18880.39583333333,3582.8625,510.66
1659376800000,-19824.08333333333,1626.8625,530.88
1659380400000,-19533.229166666668,49.15,524.33
1659384000000,-17483.0,0.0,509.33
1659387600000,-17161.229166666668,0.0,469.58
1659391200000,-16110.6875,0.0,440.98
1659394800000,-15922.375,0.0,390.1
1659398400000,-14930.645833333334,0.0,382.1
1659402000000,-15330.208333333334,0.0,359.89
1659405600000,-14993.875,0.0,352.69
1659409200000,-15382.666666666666,0.0,393.03
1659412800000,-14663.520833333334,1743.0791666666669,457.04
1659416400000,-12671.770833333334,5639.1875,479.9
1659420000000,-9020.375,13027.195833333331,478.9
1659423600000,-1574.375,23360.37083333333,397.91
1659427200000,389.7907949790795,33074.07531380753,328.26
1659430800000,1973.8958333333333,38555.97916666666,307.77
1659434400000,2608.208333333333,37014.51666666667,234.87
1659438000000,6985.8125,38307.47083333333,227.41
1659441600000,11092.4375,43035.4375,198.39
1659445200000,7560.416666666667,36660.2875,219.0
1659448800000,4246.25,32462.241666666665,274.71
1659452400000,748.1041666666666,24250.254166666666,324.11
1659456000000,-1320.7083333333333,13480.491666666669,435.36
1659459600000,-4576.708333333333,6645.4125,499.47
1659463200000,-14530.083333333334,1684.1666666666667,511.07
1659466800000,-20776.02083333333,3.695833333333333,513.17
1659470400000,-18239.3125,0.0,484.91
1659474000000,-16003.541666666666,0.0,441.26
1659477600000,-16194.4375,0.0,383.95
1659481200000,-16206.6875,0.0,368.07
1659484800000,-16346.041666666666,0.0,340.14
1659488400000,-16129.9375,0.0,326.3
1659492000000,-15528.541666666666,0.0,329.96
1659495600000,-15957.583333333334,0.0,368.76
1659499200000,-15489.833333333334,850.275,440.47
1659502800000,-13669.520833333334,5129.8,453.86
1659506400000,-9973.708333333334,12828.6,444.21
1659510000000,-3024.833333333333,23495.170833333334,370.24
1659513600000,109.3125,32588.004166666666,317.82
1659517200000,617.2916666666666,37678.5125,244.61
1659520800000,1085.3958333333333,41006.825,243.56
1659524400000,4692.0625,41873.45,182.52
1659528000000,6631.708333333333,40354.425,199.08
1659531600000,3702.5833333333335,36809.91666666666,291.92
1659535200000,504.8125,31151.641666666663,361.59
1659538800000,-48.47916666666666,23193.62083333333,438.52
1659542400000,-1479.9166666666667,14824.75,500.35
1659546000000,-6037.625,6901.9375,550.06
1659549600000,-15961.125,1289.0375,566.89
1659553200000,-19537.719665271965,0.0,560.76
1659556800000,-19142.625,0.0,500.02
1659560400000,-19339.9375,0.0,452.18
1659564000000,-16767.729166666668,0.0,450.3
1659567600000,-16085.041666666666,0.0,414.26
1659571200000,-15939.395833333334,0.0,375.07
1659574800000,-15559.791666666666,0.0,348.49
1659578400000,-15917.5,0.0,345.3
1659582000000,-15686.583333333334,0.0,375.07
1659585600000,-17053.041666666668,830.425,452.27
1659589200000,-13351.166666666666,5037.816666666667,480.1
1659592800000,-12226.395833333334,12228.9,479.79
1659596400000,-5106.895833333333,22923.720833333333,449.9
1659600000000,-427.9583333333333,32159.8125,408.25
1659603600000,805.6875,37729.85,370.91
1659607200000,2299.020833333333,40711.95416666667,344.28
1659610800000,6474.832635983264,41085.25104602511,284.02
1659614400000,8272.541666666666,39922.97083333333,319.51
1659618000000,6972.083333333333,37367.05833333333,342.64
1659621600000,2497.1666666666665,31639.720833333333,366.51
1659625200000,-503.0833333333333,22960.608333333334,416.97
1659628800000,-2767.270833333333,13100.4625,492.73
1659632400000,-9294.854166666666,5401.645833333333,513.74
1659636000000,-18113.8125,647.0291666666667,504.33
1659639600000,-21104.125,0.0,499.83
1659643200000,-20163.89583333333,0.0,480.6
1659646800000,-20018.14583333333,0.0,424.96
1659650400000,-19532.43421052632,0.0,406.06
1659654000000,-19741.83333333333,0.0,358.18
1659657600000,-19258.70833333333,0.0,337.64
1659661200000,-19998.33333333333,0.0,339.17
1659664800000,-19639.625,0.0,338.52
1659668400000,-19421.08333333333,0.0,390.05
1659672000000,-19304.25,157.20416666666668,449.91
1659675600000,-18382.625,4107.9375,468.0
1659679200000,-15646.020833333334,8682.9625,483.91
1659682800000,-6004.916666666667,24152.5625,447.14
1659686400000,-5242.6875,25060.975,428.44
1659690000000,-527.3541666666666,33575.583333333336,405.1
1659693600000,1107.8958333333333,40097.2375,394.2
1659697200000,2558.9791666666665,41059.84583333333,331.05
1659700800000,4192.5,35789.0625,297.06
1659704400000,1099.1875,23678.795833333334,256.21
1659708000000,1607.1875,25879.429166666665,252.44
1659711600000,-2098.583333333333,10495.3,291.18
1659715200000,-6639.0,5962.55,355.02
1659718800000,-11581.625,4953.15,419.54
1659722400000,-18486.77083333333,1081.5875,424.89
1659726000000,-16920.5230125523,0.7782426778242678,437.3
1659729600000,-17774.041666666668,0.0,429.91
1659733200000,-16997.1875,0.0,386.55
1659736800000,-17418.041666666668,0.0,361.76
1659740400000,-16605.229166666668,0.0,315.05
1659744000000,-16616.604166666668,0.0,308.59
1659747600000,-17137.541666666668,0.0,276.45
1659751200000,-16745.729166666668,0.0,267.76
1659754800000,-15678.208333333334,0.0,261.14
1659758400000,-14279.729166666666,1068.3375,290.83
1659762000000,-11260.5,4504.6125,315.03
1659765600000,-4005.5833333333335,12813.033333333333,309.56
1659769200000,151.14583333333334,24477.879166666666,273.36
1659772800000,3420.6666666666665,34743.1875,238.11
1659776400000,7385.291666666667,35652.416666666664,202.19
1659780000000,19507.14583333333,44193.6875,170.12
1659783600000,25836.14583333333,44622.55833333333,149.31
1659787200000,23877.14583333333,43228.4625,116.02
1659790800000,20065.729166666668,39575.8625,139.77
1659794400000,13372.104166666666,33869.85833333333,175.16
1659798000000,5292.25,25169.858333333334,239.05
1659801600000,334.0625,16031.575,318.16
1659805200000,-1754.4166666666667,6498.633333333333,372.49
1659808800000,-5872.208333333333,1102.4125,396.81
1659812400000,-10702.458333333334,0.0,380.64
1659816000000,-14754.145833333334,0.0,369.08
1659819600000,-15689.875,0.0,324.98
1659823200000,-15013.083333333334,0.0,277.89
1659826800000,-15247.625,0.0,232.85
1659830400000,-15618.854166666666,0.0,218.28
1659834000000,-14606.458333333334,0.0,206.4
1659837600000,-16127.5,0.0,200.47
1659841200000,-14310.229166666666,0.0,205.23
1659844800000,-13833.104166666666,703.3625,205.0
1659848400000,-11099.4375,4995.429166666667,206.29
1659852000000,-2748.4375,12820.170833333334,162.27
1659855600000,668.5416666666666,24427.929166666665,142.7
1659859200000,3331.7916666666665,34209.65,100.0
1659862800000,9400.375,40089.254166666666,87.69
1659866400000,21673.229166666668,43808.0625,86.82
1659870000000,23945.729166666668,44338.99166666667,69.74
1659873600000,22479.625,42703.5125,70.02
1659877200000,17658.4375,38806.754166666666,86.15
1659880800000,12843.25,33070.89166666667,102.82
1659884400000,4301.583333333333,24512.229166666668,199.42
1659888000000,215.52083333333331,15552.729166666666,301.67
1659891600000,-1596.4166666666667,6958.183333333333,393.3
1659895200000,-7124.6875,1166.45,421.99
1659898800000,-12052.958333333334,0.0,419.92
1659902400000,-15918.0,0.0,401.86
1659906000000,-15760.291666666666,0.0,359.42
1659909600000,-15337.770833333334,0.0,310.08
1659913200000,-14718.75,0.0,271.57
1659916800000,-15114.520833333334,0.0,281.49
1659920400000,-15563.9375,0.0,278.39
1659924000000,-14283.041666666666,0.0,272.89
1659927600000,-15010.125,0.0,310.38
1659931200000,-16015.6875,582.0958333333333,408.54
1659934800000,-12778.479166666666,4668.325,419.99
1659938400000,-8308.208333333334,12333.120833333332,414.68
1659942000000,-428.6041666666667,23705.45,384.55
1659945600000,329.5,33290.40416666667,339.44
1659949200000,1683.6666666666667,38929.09166666667,307.07
1659952800000,7982.916666666667,42321.0,292.66
1659956400000,10790.895833333334,42742.379166666666,294.01
1659960000000,12199.583333333334,41133.57916666667,294.68
1659963600000,11630.6875,37603.675,307.77
1659967200000,5074.625,31858.74583333333,329.86
1659970800000,390.2291666666667,23320.7625,406.02
1659974400000,-586.4583333333334,14636.716666666667,439.98
1659978000000,-2400.9791666666665,6472.825,495.9
1659981600000,-11425.0625,966.6208333333332,493.85
1659985200000,-15914.645833333334,0.0,455.0
1659988800000,-16352.3125,0.0,429.15
1659992400000,-15888.4375,0.0,391.2
1659996000000,-15059.166666666666,0.0,330.76
1659999600000,-14999.0625,0.0,298.92
1660003200000,-14033.729166666666,0.0,298.95
1660006800000,-15537.041666666666,0.0,289.2
1660010400000,-14506.083333333334,0.0,295.75
1660014000000,-14674.3125,0.0,320.01
1660017600000,-14179.395833333334,574.5583333333333,382.92
1660021200000,-12506.583333333334,4525.308333333333,414.98
1660024800000,-10205.645833333334,11907.754166666668,426.22
1660028400000,-371684930.0384616,20812.875,383.99
1660032000000,,,310.09
1660035600000,-2232.3076923076924,39121.8224852071,282.44
1660039200000,-868.7916666666666,41660.55416666667,277.57
1660042800000,-1088.0,42388.74166666667,258.94
1660046400000,-5677.916666666667,41004.23333333333,260.64
1660050000000,-10566.1875,36149.1125,266.89
1660053600000,-10815.104166666666,31447.179166666665,289.37
1660057200000,-17972.416666666668,23255.075,351.34
1660060800000,-25035.39583333333,14536.241666666669,420.0
1660064400000,-31235.14583333333,6274.879166666667,469.8
1660068000000,-36605.60416666666,871.0291666666667,469.72
1660071600000,-35012.645833333336,0.0,428.67
1660075200000,-31203.479166666668,0.0,406.45
1660078800000,-30194.3125,0.0,343.31
1660082400000,-28984.75,0.0,297.01
1660086000000,-29431.229166666668,0.0,286.98
1660089600000,-28997.416666666668,0.0,298.71
1660093200000,-28921.375,0.0,285.6
1660096800000,-28767.45833333333,0.0,293.99
1660100400000,-29032.33333333333,0.0,297.74
1660104000000,-29694.791666666668,551.9541666666667,343.67
1660107600000,-27294.354166666668,4431.3375,392.98
1660111200000,-26158.39583333333,11779.708333333334,395.51
1660114800000,-16726.291666666668,23117.975,356.26
1660118400000,-8213.354166666666,32968.74166666667,302.9
1660122000000,-3621.8541666666665,38943.22083333333,284.9
1660125600000,-2047.4791666666667,42213.32083333333,274.76
1660129200000,-1705.1875,42911.23333333333,253.0
1660132800000,-2405.8125,41487.85833333333,253.96
1660136400000,-5745.458333333333,37997.7625,272.34
1660140000000,-9604.041666666666,30085.154166666667,303.1
1660143600000,-25233.52083333333,15730.245833333332,353.0
1660147200000,-25576.6875,14517.479166666666,409.93
1660150800000,-31000.625,6226.929166666667,449.0
1660154400000,-37180.35416666666,887.575,454.73
1660158000000,-33537.4375,0.0,420.0
1660161600000,-31782.70833333333,0.0,406.84
1660165200000,-31293.77083333333,0.0,355.01
1660168800000,-29925.354166666668,0.0,309.92
1660172400000,-30980.83333333333,0.0,300.03
1660176000000,-30087.3125,0.0,310.0
1660179600000,-30365.916666666668,0.0,306.3
1660183200000,-30896.3125,0.0,312.0
1660186800000,-29893.58333333333,0.0,347.06
1660190400000,-29729.02083333333,536.7666666666667,406.65
1660194000000,-28157.604166666668,4326.691666666667,419.97
1660197600000,-24702.280334728035,11572.820083682009,414.9
1660201200000,-17925.208333333332,22807.720833333333,397.16
1660204800000,-5855.208333333333,32349.375,355.1
1660208400000,-1796.0208333333333,38469.69583333333,313.97
1660212000000,-286.5833333333333,40726.566666666666,298.97
1660215600000,-292.9791666666667,42583.00833333333,269.86
1660219200000,-144368583.83613446,41191.80672268908,267.86
1660222800000,633.2083333333334,37483.80833333333,294.0
1660226400000,654.2083333333334,31424.43333333333,334.8
1660230000000,1178.9375,22116.354166666668,401.31
1660233600000,-258.1666666666667,13584.370833333332,450.0
1660237200000,-1436.3333333333333,5212.958333333333,539.9
1660240800000,-11679.833333333334,661.4208333333333,534.75
1660244400000,-15032.166666666666,0.0,446.0
1660248000000,-12837.145833333334,0.0,414.99
1660251600000,-11582.645833333334,0.0,390.0
1660255200000,-11286.458333333334,0.0,422.1
1660258800000,-11506.5625,0.0,405.0
1660262400000,-11061.625,0.0,395.69
1660266000000,-10941.3125,0.0,391.95
1660269600000,-12009.4375,0.0,402.56
1660273200000,-11412.020833333334,0.0,408.0
1660276800000,-11661.666666666666,460.28333333333336,469.21
1660280400000,-8922.104166666666,4185.7375,513.31
1660284000000,-5072.625,11520.304166666669,508.0
1660287600000,294.875,22947.241666666665,472.56
1660291200000,1005.4375,32612.954166666663,419.9
1660294800000,5637.479166666667,38516.7375,405.6
1660298400000,13654.4375,41502.0625,376.39
1660302000000,17900.916666666668,42187.53333333333,328.45
1660305600000,19924.041666666668,40841.05416666667,334.37
1660309200000,14089.604166666666,34933.254166666666,372.09
1660312800000,7835.229166666667,26231.454166666663,393.24
1660316400000,4539.791666666667,22419.9,448.08
1660320000000,-267.0416666666667,13874.125,489.99
1660323600000,-721.3333333333334,5763.783333333334,560.0
1660327200000,-2660.6041666666665,699.975,565.4
1660330800000,-8874.3125,0.0,507.78
1660334400000,-9681.208333333334,0.0,469.47
1660338000000,-11415.875,0.0,424.02
1660341600000,-11168.520833333334,0.0,427.23
1660345200000,-11095.0,0.0,400.71
1660348800000,-10551.0,0.0,387.87
1660352400000,-11154.25,0.0,374.09
1660356000000,-10810.666666666666,0.0,375.79
1660359600000,-10564.8125,0.0,382.76
1660363200000,-10354.75,390.42083333333335,379.9
1660366800000,-7107.1875,4019.3375,388.74
1660370400000,-1128.0833333333333,11207.8125,399.9
1660374000000,892.4791666666666,22523.0875,374.5
1660377600000,4779.729166666667,32352.779166666667,333.41
1660381200000,13641.8410041841,38390.60251046025,300.02
1660384800000,24336.64583333333,41050.1375,247.22
1660388400000,27682.3125,42546.129166666666,192.11
1660392000000,26439.166666666668,41028.29583333333,213.62
1660395600000,21548.08333333333,36892.51666666667,292.05
1660399200000,16173.125,30993.954166666663,341.76
1660402800000,6900.75,22231.7125,412.3
1660406400000,1209.6041666666667,13672.775,466.2
1660410000000,-343.0416666666667,5584.895833333333,503.26
1660413600000,-940.1458333333334,667.9208333333333,504.7
1660417200000,-5521.9375,0.0,479.94
1660420800000,-7954.291666666667,0.0,461.91
1660424400000,-10768.166666666666,0.0,425.89
1660428000000,-10763.395833333334,0.0,416.3
1660431600000,-11273.729166666666,0.0,397.2
1660435200000,-11033.270833333334,0.0,377.9
1660438800000,-10595.1875,0.0,354.0
1660442400000,-10967.666666666666,0.0,350.06
1660446000000,-10849.958333333334,0.0,351.01
1660449600000,-10629.645833333334,680.8,352.77
1660453200000,-7135.791666666667,3857.695833333333,350.05
1660456800000,-1421.9375,11586.870833333332,355.17
1660460400000,702.1458333333334,22072.4375,339.94
1660464000000,3984.1458333333335,31384.15,309.0
1660467600000,12124.4375,36800.98333333333,249.58
1660471200000,23342.20833333333,40998.00833333333,136.72
1660474800000,26745.3125,41767.53333333333,84.93
1660478400000,23691.08333333333,38856.754166666666,74.02
1660482000000,18729.1875,33914.74166666667,164.37
1660485600000,8607.333333333334,24264.525,268.13
1660489200000,103.97916666666669,13213.7875,343.52
1660492800000,-44.5,9406.35,415.9
1660496400000,-759.7916666666666,3287.429166666667,454.91
1660500000000,-3995.1666666666665,425.025,459.96
1660503600000,-9344.541666666666,0.0,462.6
1660507200000,-13519.25,0.0,455.42
1660510800000,-14380.395833333334,0.0,407.48
1660514400000,-14177.479166666666,0.0,375.03
1660518000000,-14384.145833333334,0.0,361.09
1660521600000,-12148.375,0.0,360.64
1660525200000,-12285.375,0.0,350.0
1660528800000,-11499.6875,0.0,352.99
1660532400000,-11224.395833333334,0.0,363.59
1660536000000,-12189.270833333334,59.6,381.41
1660539600000,-12381.583333333334,1571.5791666666669,429.12
1660543200000,-14796.125,2101.8875,467.34
1660546800000,-9073.166666666666,8993.433333333332,452.8
1660550400000,1055.4791666666667,22307.89583333333,431.41
1660554000000,2088.4375,22601.52083333333,407.06
1660557600000,3115.5625,28435.8625,402.31
1660561200000,5661.645833333333,42866.583333333336,392.13
1660564800000,3732.3541666666665,35401.67916666667,392.77
1660568400000,938.5355648535564,21749.765690376567,380.09
1660572000000,-108.326359832636,13923.903765690377,400.05
1660575600000,87.94979079497908,16096.983263598326,448.84
1660579200000,145.33333333333334,16649.25,495.0
1660582800000,-2152.458333333333,5828.254166666667,520.01
1660586400000,-5395.520833333333,477.9375,555.72
1660590000000,-9411.875,0.0,536.69
1660593600000,-11405.645833333334,0.0,507.0
1660597200000,-10829.625,0.0,475.42
1660600800000,-11272.375,0.0,465.26
1660604400000,-11271.729166666666,0.0,430.65
1660608000000,-11365.645833333334,0.0,430.94
1660611600000,-11174.5625,0.0,416.42
1660615200000,-11184.041666666666,0.0,422.59
1660618800000,-11012.6875,0.0,440.99
1660622400000,-12794.61038961039,342.3679653679654,502.52
1660626000000,-11591.104166666666,3265.704166666667,517.99
1660629600000,-6088.4375,8914.166666666666,514.9
1660633200000,-392.40585774058576,20002.92887029289,488.44
1660636800000,-1380.699152542373,21854.6906779661,450.0
1660640400000,3849.2083333333335,38296.5875,424.95
1660644000000,2985.333333333333,29457.483333333334,417.08
1660647600000,6884.875,44537.4,410.06
1660651200000,6310.1875,35575.208333333336,410.09
1660654800000,9900.520833333334,36757.78333333333,418.06
1660658400000,6341.166666666667,30528.9375,442.53
1660662000000,2488.333333333333,21306.033333333333,506.91
1660665600000,141.08333333333334,12706.0,600.05
1660669200000,-506.234309623431,4901.665271966527,664.89
1660672800000,-4022.9166666666665,296.1166666666667,662.05
1660676400000,-5843.854166666667,0.0,648.38
1660680000000,-9299.4375,0.0,580.0
1660683600000,-11045.0625,0.0,513.28
1660687200000,-10372.166666666666,0.0,523.94
1660690800000,-10720.208333333334,0.0,483.88
1660694400000,-10373.625,0.0,472.13
1660698000000,-10433.791666666666,0.0,459.22
1660701600000,-10076.479166666666,0.0,463.42
1660705200000,-10795.3125,0.0,489.64
1660708800000,-10893.645833333334,290.4791666666667,547.74
1660712400000,-8784.75,3507.6375,597.04
1660716000000,-10741.895833333334,4683.529166666666,616.33
1660719600000,-11407.1875,5971.441666666667,575.1
1660723200000,-15749.645833333334,3996.1625,549.97
1660726800000,-16381.63179916318,5467.769874476988,526.89
1660730400000,-7393.541666666667,14004.508333333331,509.09
1660734000000,-2727.833333333333,19211.2,500.0
1660737600000,-6074.354166666667,16572.2125,493.09
1660741200000,1073.9958158995817,32403.66108786611,509.47
1660744800000,-100.04166666666669,29922.483333333334,541.6
1660748400000,-273.7083333333333,17022.458333333332,593.3
1660752000000,-3928.125,6727.8,676.04
1660755600000,-13308.729166666666,2403.6583333333333,747.93
1660759200000,-17061.375,193.77083333333331,681.0
1660762800000,-14807.3125,0.0,629.09
1660766400000,-12925.791666666666,0.0,552.03
1660770000000,-13859.833333333334,0.0,508.92
1660773600000,-12059.854166666666,0.0,523.92
1660777200000,-12055.416666666666,0.0,479.9
1660780800000,-13651.583333333334,0.0,480.0
1660784400000,-11155.5625,0.0,474.46
1660788000000,-12119.083333333334,0.0,478.13
1660791600000,-11668.166666666666,0.0,499.24
1660795200000,-12623.5625,0.0,550.0
1660798800000,-13183.791666666666,940.5041666666668,598.9
1660802400000,-11768.020833333334,5123.670833333334,620.1
1660806000000,-14618.979166666666,3841.720833333333,613.59
1660809600000,-18361.4375,2818.083333333333,610.19
1660813200000,-5881.5,16037.354166666666,577.65
1660816800000,-1110.8958333333333,17961.775,559.87
1660820400000,1923.5208333333333,29632.4125,563.11
