"Time","EDM: Balance"
"1658905200000","-8696.610878661088"
"1658908800000","581.1458333333334"
"1658912400000","4137.44769874477"
"1658916000000","4087.1041666666665"
"1658919600000","8121.0625"
"1658923200000","5994.458333333333"
"1658926800000","4747"
"1658930400000","3137.6041666666665"
"1658934000000","1497.1666666666667"
"1658937600000","-230.10416666666666"
"1658941200000","-947.9583333333334"
"1658944800000","-12583.0625"
"1658948400000","-13810.041666666666"
"1658952000000","-16769.625"
"1658955600000","-16125.041666666666"
"1658959200000","-16190.354166666666"
"1658962800000","-14748.895833333334"
"1658966400000","-14358.8125"
"1658970000000","-15225.6875"
"1658973600000","-14952.9375"
"1658977200000","-14793"
"1658980800000","-15157.395833333334"
"1658984400000","-10727.916666666666"
"1658988000000","-5663.9375"
"1658991600000","-141.77083333333334"
"1658995200000","834.4375"
"1658998800000","1230.2916666666667"
"1659002400000","4481.75"
"1659006000000","3173.5625"
"1659009600000","2809.5625"
"1659013200000","676.3125"
"1659016800000","684.3125"
"1659020400000","-1215.375"
"1659024000000","-5457.645833333333"
"1659027600000","-11680"
"1659031200000","-15995.958333333334"
"1659034800000","-20165.270833333332"
"1659038400000","-18752.3125"
"1659042000000","-17520.395833333332"
"1659045600000","-16819.5"
"1659049200000","-16549.8125"
"1659052800000","-16668.583333333332"
"1659056400000","-16555.770833333332"
"1659060000000","-16820.625"
"1659063600000","-17040.5625"
"1659067200000","-17723.083333333332"
"1659070800000","-13367.895833333334"
"1659074400000","-6038.25"
"1659078000000","-4274.708333333333"
"1659081600000","-440.6041666666667"
"1659085200000","857.75"
"1659088800000","2752.4375"
"1659092400000","2426.6041666666665"
"1659096000000","-922.4791666666666"
"1659099600000","-158.9375"
"1659103200000","-153.8125"
"1659106800000","37.708333333333336"
"1659110400000","-3540.8125"
"1659114000000","-9433.208333333334"
"1659117600000","-19457.083333333332"
"1659121200000","-18960.854166666668"
"1659124800000","-19287.4375"
"1659128400000","-16032.520833333334"
"1659132000000","-15839.458333333334"
"1659135600000","-15543.3125"
"1659139200000","-15422.125"
"1659142800000","-14590.1875"
"1659146400000","-15953.791666666666"
"1659150000000","-14344.520833333334"
"1659153600000","-14185.25"
"1659157200000","-8372.916666666666"
"1659160800000","-2158.4791666666665"
"1659164400000","233.85416666666666"
"1659168000000","3517.6041666666665"
"1659171600000","7603"
"1659175200000","17774.125"
"1659178800000","20635.520833333332"
"1659182400000","12823.166666666666"
